Crash_UP_ID,FID,FID_Austin,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID1,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,CrashID,CrashID1,Latitude,Longitude,Unit_Nbr,Prsn_Nbr,Prsn_Type_ID,Prsn_Occpnt_Pos_ID,Prsn_Injry_Sev_ID,Prsn_Age,Prsn_Ethnicity_ID,Prsn_Gndr_ID,Prsn_Ejct_ID,Prsn_Rest_ID,Prsn_Airbag_ID,Prsn_Helmet_ID,Prsn_Sol_Fl,Prsn_Alc_Spec_Type_ID,Prsn_Alc_Rslt_ID,Prsn_Bac_Test_Rslt,Prsn_Drg_Spec_Type_ID,Prsn_Drg_Rslt_ID,Drvr_Drg_Cat_1_ID,Prsn_Death_Date,Prsn_Death_Time,Incap_Injry_Cnt.x,Nonincap_Injry_Cnt.x,Poss_Injry_Cnt.x,Non_Injry_Cnt.x,Unkn_Injry_Cnt.x,Tot_Injry_Cnt.x,Death_Cnt.x,Crash_Fatal_Fl,Cmv_Involv_Fl,Schl_Bus_Fl,Rr_Relat_Fl,Medical_Advisory_Fl,Amend_Supp_Fl,Active_School_Zone_Fl,Crash_Date,Crash_Time,Rpt_CRIS_Cnty_ID,Rpt_City_ID,Rpt_Outside_City_Limit_Fl,Thousand_Damage_Fl,Rpt_Latitude,Rpt_Longitude,Rpt_Rdwy_Sys_ID,Rpt_Hwy_Num,Rpt_Hwy_Sfx,Rpt_Road_Part_ID,Rpt_Block_Num,Rpt_Street_Pfx,Rpt_Street_Name,Rpt_Street_Sfx,Private_Dr_Fl,Toll_Road_Fl,Crash_Speed_Limit,Road_Constr_Zone_Fl,Road_Constr_Zone_Wrkr_Fl,Rpt_Street_Desc,At_Intrsct_Fl,Rpt_Sec_Rdwy_Sys_ID,Rpt_Sec_Hwy_Num,Rpt_Sec_Hwy_Sfx,Rpt_Sec_Road_Part_ID,Rpt_Sec_Block_Num,Rpt_Sec_Street_Pfx,Rpt_Sec_Street_Name,Rpt_Sec_Street_Sfx,Rpt_Ref_Mark_Offset_Amt,Rpt_Ref_Mark_Dist_Uom,Rpt_Ref_Mark_Dir,Rpt_Ref_Mark_Nbr,Rpt_Sec_Street_Desc,Rpt_CrossingNumber,Wthr_Cond_ID,Light_Cond_ID,Entr_Road_ID,Road_Type_ID,Road_Algn_ID,Surf_Cond_ID,Traffic_Cntl_ID,Investigat_Notify_Time,Investigat_Notify_Meth,Investigat_Arrv_Time,Report_Date,Investigat_Comp_Fl,Investigat_Agency_ID,Investigat_Area_ID,Investigat_District_ID,Investigat_Region_ID,Bridge_Detail_ID,Harm_Evnt_ID,Intrsct_Relat_ID,FHE_Collsn_ID,Obj_Struck_ID,Othr_Factr_ID,Road_Part_Adj_ID,Road_Cls_ID,Road_Relat_ID,Phys_Featr_1_ID,Phys_Featr_2_ID,Cnty_ID,City_ID,Latitude.1,Longitude.1,Hwy_Sys,Hwy_Nbr,Hwy_Sfx,Dfo,Street_Name,Street_Nbr,Control,Section,Milepoint,Ref_Mark_Nbr,Ref_Mark_Displ,Hwy_Sys_2,Hwy_Nbr_2,Hwy_Sfx_2,Street_Name_2,Street_Nbr_2,Control_2,Section_2,Milepoint_2,Txdot_Rptable_Fl,Onsys_Fl,Rural_Fl,Crash_Sev_ID,Pop_Group_ID,Located_Fl,Day_of_Week,Hwy_Dsgn_Lane_ID,Hwy_Dsgn_Hrt_ID,Hp_Shldr_Left,Hp_Shldr_Right,Hp_Median_Width,Base_Type_ID,Nbr_Of_Lane,Row_Width_Usual,Roadbed_Width,Surf_Width,Surf_Type_ID,Curb_Type_Left_ID,Curb_Type_Right_ID,Shldr_Type_Left_ID,Shldr_Width_Left,Shldr_Use_Left_ID,Shldr_Type_Right_ID,Shldr_Width_Right,Shldr_Use_Right_ID,Median_Type_ID,Median_Width,Rural_Urban_Type_ID,Func_Sys_ID,Adt_Curnt_Amt,Adt_Curnt_Year,Adt_Adj_Curnt_Amt,Pct_Single_Trk_Adt,Pct_Combo_Trk_Adt,Trk_Aadt_Pct,Curve_Type_ID,Curve_Lngth,Cd_Degr,Delta_Left_Right_ID,Dd_Degr,Feature_Crossed,Structure_Number,I_R_Min_Vert_Clear,Approach_Width,Bridge_Median_ID,Bridge_Loading_Type_ID,Bridge_Loading_In_1000_Lbs,Bridge_Srvc_Type_On_ID,Bridge_Srvc_Type_Under_ID,Culvert_Type_ID,Roadway_Width,Deck_Width,Bridge_Dir_Of_Traffic_ID,Bridge_Rte_Struct_Func_ID,Bridge_IR_Struct_Func_ID,CrossingNumber,RRCo,Poscrossing_ID,WDCode_ID,Standstop,Yield,Incap_Injry_Cnt.y,Nonincap_Injry_Cnt.y,Poss_Injry_Cnt.y,Non_Injry_Cnt.y,Unkn_Injry_Cnt.y,Tot_Injry_Cnt.y,Death_Cnt.y,MPO_ID,Unit_ID,Unit_Prsn_ID
AUS_1312012321,370,294,48,453,902,3,4.85E+11,1500US484530009023,Block Group 3,G5030,S,531272,0,30.2568635,-97.7178495,13120123,AUS_13120123,30.253,-97.71279,2,1,3,16,2,22,1,1,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,1/30/2013,4:45 PM,227,22,N,Y,NA,NA,19,NA,,1,NA,N,PLEASANT VALLEY,RD,N,N,30,N,N,,Y,19,NA,,NA,,E,CESAR CHAVEZ,ST,NA,NA,,,,NA,11,1,0,NA,1,1,20,4:48 PM,DISPATCHED,5:07 PM,1/30/2013,N,74,NA,34,48,8,5,1,1,64,3,1,5,1,21,21,227,22,30.253,-97.71279,,NA,NA,NA,N PLEASANT VALLEY RD,NA,NA,NA,NA,NA,NA,,NA,NA,E CESAR CHAVEZ ST,NA,NA,NA,NA,Y,N,N,2,9,Y,WED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,90,131201232,1312012321
AUS_1312013121,701,368,48,453,802,2,4.85E+11,1500US484530008022,Block Group 2,G5030,S,380331,0,30.274356,-97.7038305,13120131,AUS_13120131,30.27339,-97.69915,2,1,3,16,2,35,1,1,4,11,1,5,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,1/30/2013,4:43 PM,227,22,N,N,NA,NA,19,NA,,1,NA,,OAK SPRINGS,DR,N,N,30,N,N,,Y,19,NA,,NA,,,TILLERY,ST,NA,NA,,,,NA,11,1,2,NA,1,1,16,4:43 PM,DISPATCH,4:52 PM,1/30/2013,Y,74,NA,34,48,8,5,1,3,64,3,1,5,1,21,21,227,22,30.27339,-97.69915,,NA,NA,NA,OAK SPRINGS DR,3107,NA,NA,NA,NA,NA,,NA,NA,TILLERY ST,NA,NA,NA,NA,Y,N,N,2,9,Y,WED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,90,131201312,1312013121
AUS_1312015121,148,20,48,453,2003,1,4.85E+11,1500US484530020031,Block Group 1,G5030,S,1127518,0,30.2190477,-97.7782358,13120151,AUS_13120151,30.22236022,-97.77209511,2,1,3,16,2,15,2,1,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,2/1/2013,12:25 PM,227,22,N,N,NA,NA,19,NA,,1,4300,S,1ST,ST,N,N,0,N,N,,Y,19,NA,,NA,600,E,ST ELMO,RD,NA,NA,,,,NA,11,1,4,NA,3,1,15,12:25 PM,DISPATCHED,12:25 PM,2/1/2013,Y,74,17,105,112,8,5,1,1,64,3,1,5,1,21,21,227,22,30.22236022,-97.77209511,,NA,NA,NA,S 1ST ST,4300,NA,NA,NA,NA,NA,,NA,NA,UNKNOWN,NA,NA,NA,NA,Y,N,N,2,9,Y,FRI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,90,131201512,1312015121
AUS_1312018911,617,433,48,453,1100,1,4.85E+11,1500US484530011001,Block Group 1,G5030,S,2044061,66635,30.2687002,-97.7433003,13120189,AUS_13120189,30.26724105,-97.74932283,1,1,3,16,2,38,1,1,4,11,1,1,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,2/4/2013,3:44 PM,227,22,N,N,NA,NA,19,NA,,1,300,,NUECES,ST,N,N,30,N,N,,N,19,NA,,NA,,W,3RD,ST,NA,NA,,,,NA,11,1,0,NA,1,1,1,3:44 PM,DISPATCHED,7:00 PM,2/4/2013,Y,74,NA,NA,359,8,5,4,2,64,54,1,5,1,12,21,227,22,30.26724105,-97.74932283,,NA,NA,NA,NUECES ST,342,NA,NA,NA,NA,NA,,NA,NA,N/A,NA,NA,NA,NA,Y,N,N,2,9,Y,MON,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,90,131201891,1312018911
AUS_1312063011,438,342,48,453,902,1,4.85E+11,1500US484530009021,Block Group 1,G5030,S,694941,0,30.2609284,-97.7067363,13120630,AUS_13120630,30.25933,-97.69957,1,1,3,16,3,11,2,1,4,11,1,4,N,4,NA,NA,4,97,97,,,0,0,1,0,0,1,0,N,N,N,N,N,N,N,12/19/2012,7:25 AM,227,22,N,N,NA,NA,19,NA,,1,NA,,SPRINGDALE,RD,N,N,20,N,N,,Y,19,NA,,NA,,,MILBURN,RD,NA,NA,,,,NA,12,1,2,NA,1,1,20,5:25 PM,FLAGGED DOWN,7:25 AM,12/19/2012,N,74,NA,34,48,8,5,1,3,64,54,1,5,1,21,21,227,22,30.25933,-97.69957,,NA,NA,NA,SPRINGDALE RD,815,NA,NA,NA,NA,NA,,NA,NA,MILBURN LN,NA,NA,NA,NA,Y,N,N,3,9,Y,WED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,90,131206301,1312063011
AUS_1312067921,1263,264,48,453,1820,3,4.85E+11,1500US484530018203,Block Group 3,G5030,S,742706,0,30.3670104,-97.7122453,13120679,AUS_13120679,30.36922,-97.71067,2,1,3,16,2,31,2,1,4,11,0,97,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,11/28/2012,4:02 PM,227,22,N,Y,NA,NA,19,NA,,1,9400,,MOUNTAIN AVAIL,BLVD,N,N,0,N,N,,Y,19,NA,,NA,1500,W,RUNDBERG,LN,NA,NA,,,,NA,11,1,2,NA,1,1,8,4:12 PM,DISPATCH,4:14 PM,11/28/2012,Y,74,NA,114,143,8,5,1,1,64,54,1,5,1,21,21,227,22,30.36922,-97.71067,,NA,NA,NA,MOUNTAIN QUAIL RD,NA,NA,NA,NA,NA,NA,,NA,NA,W RUNDBERG LN,NA,NA,NA,NA,Y,N,N,2,9,Y,WED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,2,0,1,0,90,131206792,1312067921
AUS_1312068321,1118,43,48,453,1503,1,4.85E+11,1500US484530015031,Block Group 1,G5030,S,641563,0,30.3200143,-97.7196087,13120683,AUS_13120683,30.32318,-97.72808,2,1,3,16,2,25,1,1,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,11/30/2012,12:34 PM,227,22,N,N,NA,NA,19,NA,,1,5500,N,LAMAR,BLVD,N,N,40,N,N,,N,19,NA,,NA,,,STARK,ST,NA,NA,,,,NA,11,1,0,NA,2,1,11,12:36 PM,RADIO,12:42 PM,11/30/2012,Y,74,NA,NA,281,8,5,3,3,64,13,1,5,1,32,21,227,22,30.32318,-97.72808,,NA,NA,NA,N LAMAR BLVD,5500,NA,NA,NA,NA,NA,,NA,NA,N/A,NA,NA,NA,NA,Y,N,N,2,9,Y,FRI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,90,131206832,1312068321
AUS_1313803711,1367,551,48,453,1840,1,4.85E+11,1500US484530018401,Block Group 1,G5030,S,5256605,5331,30.4273273,-97.6533265,13138037,AUS_13138037,30.42189,-97.66576,1,1,3,16,1,25,1,1,4,11,1,4,N,4,NA,NA,4,97,97,,,1,0,0,0,0,1,0,N,N,N,N,N,N,N,1/2/2013,10:59 PM,227,22,N,Y,NA,NA,19,NA,,1,900,W,HOWARD,LN,N,N,50,N,N,,Y,19,NA,,NA,,,THE LAKES,BLVD,NA,NA,,,,NA,11,4,4,NA,1,1,5,10:59 PM,DISPATCH,11:01 PM,1/3/2013,Y,74,63,123,143,8,5,1,1,64,54,1,5,1,21,21,227,22,30.42189,-97.66576,,NA,NA,NA,W HOWARD LN,900,NA,NA,NA,NA,NA,,NA,NA,UNKNOWN,NA,NA,NA,NA,Y,N,N,1,9,Y,WED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,2,0,1,0,90,131380371,1313803711
AUS_1313806421,651,433,48,453,1100,1,4.85E+11,1500US484530011001,Block Group 1,G5030,S,2044061,66635,30.2687002,-97.7433003,13138064,AUS_13138064,30.26929,-97.73615,2,1,3,16,2,28,1,2,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,2/7/2013,8:13 AM,227,22,N,N,NA,NA,19,NA,,1,NA,,RED RIVER,ST,N,N,30,N,N,,Y,19,NA,,NA,,E,9TH,ST,NA,NA,,,,NA,12,1,4,NA,1,1,11,8:14 AM,DISPATCH,8:17 AM,2/7/2013,N,74,NA,53,312,8,5,1,2,64,54,1,5,1,21,21,227,22,30.26929,-97.73615,,NA,NA,NA,RED RIVER ST,899,NA,NA,NA,NA,NA,,NA,NA,E 9TH ST,NA,NA,NA,NA,Y,N,N,2,9,Y,THU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,90,131380642,1313806421
AUS_1313807811,100,80,48,453,1776,1,4.85E+11,1500US484530017761,Block Group 1,G5030,S,1380203,0,30.2126015,-97.8384298,13138078,AUS_13138078,30.21138,-97.83196,1,1,3,16,2,20,1,2,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,2/4/2013,4:55 PM,227,22,N,Y,NA,NA,19,NA,,1,7000,,BRODIE,LN,N,N,30,N,N,,Y,19,NA,,NA,3500,,CONVICT HILL,RD,NA,NA,,,,NA,11,1,3,NA,1,1,5,4:55 PM,DISPATCHED,5:04 PM,2/4/2013,Y,74,NA,NA,195,8,5,2,2,64,54,1,5,1,21,21,227,22,30.21138,-97.83196,,NA,NA,NA,BRODIE LN,NA,NA,NA,NA,NA,NA,,NA,NA,CONVICT HILL RD,NA,NA,NA,NA,Y,N,N,2,9,Y,MON,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,90,131380781,1313807811
AUS_1314019221,812,245,48,453,802,1,4.85E+11,1500US484530008021,Block Group 1,G5030,S,501114,0,30.2786949,-97.7058611,13140192,AUS_13140192,30.28233209,-97.70383779,2,1,3,16,3,21,1,2,4,11,1,NA,N,4,NA,NA,4,97,97,,,0,0,1,0,0,1,0,N,N,N,N,N,N,N,12/14/2012,7:00 AM,227,22,N,N,NA,NA,19,NA,,1,1900,,AIRPORT,BLVD,N,N,45,N,N,,N,19,NA,,NA,,,MARTIN LUTHER KING,BLVD,NA,NA,,,,NA,11,4,0,3,1,1,1,9:30 AM,DISPATCHED,9:40 AM,12/14/2012,Y,74,NA,34,48,8,5,4,1,64,54,1,2,1,21,21,227,22,30.28233209,-97.70383779,SL,111,NA,0.019,SL0111,3108,151,6,11.694,438,-0.305,,NA,NA,N/A,NA,NA,NA,NA,Y,Y,N,3,9,Y,FRI,2,0,1,2,0,2,4,160,51,48,4,0,0,2,1,5,2,2,5,0,0,4,14,24000,2012,24000,0.9,0.4,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,0,90,131401922,1314019221
AUS_1314020321,661,384,48,453,804,1,4.85E+11,1500US484530008041,Block Group 1,G5030,S,385739,0,30.2696968,-97.7174616,13140203,AUS_13140203,30.2697,-97.71903,2,1,3,16,2,32,4,1,4,11,1,2,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,Y,N,12/6/2012,7:24 PM,227,22,N,N,NA,NA,19,NA,,1,1800,,ROSEWOOD,AVE,N,N,30,N,N,,Y,19,NA,,NA,1100,,CHICON,ST,NA,NA,,,,NA,11,4,4,NA,2,1,5,10:48 AM,DISPATCHED,10:55 AM,12/7/2012,N,74,12,34,48,8,5,1,3,64,54,1,5,1,21,21,227,22,30.2697,-97.71903,,NA,NA,NA,ROSEWOOD AVE,1899,NA,NA,NA,NA,NA,,NA,NA,CHICON ST,NA,NA,NA,NA,Y,N,N,2,9,Y,THU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,90,131402032,1314020321
AUS_1314041621,442,447,48,453,1401,1,4.85E+11,1500US484530014011,Block Group 1,G5030,S,650840,121283,30.2552815,-97.7457665,13140416,AUS_13140416,30.25968006,-97.74590973,2,1,3,16,4,30,2,1,4,11,1,4,N,4,NA,NA,4,97,97,9/23/2012,4:42:00,0,0,0,0,0,0,1,Y,N,N,N,N,Y,N,9/23/2012,4:35 AM,227,22,N,Y,NA,NA,19,NA,,1,200,S,CONGRESS,AVE,N,N,35,N,N,,N,19,NA,,NA,,,BARTON SPRINGS,,NA,NA,,,,NA,11,4,0,NA,1,1,1,4:34 AM,DISPATCHED,4:40 AM,9/23/2012,Y,74,12,105,112,6,5,4,1,64,9,1,5,1,21,21,227,22,30.25968006,-97.74590973,,NA,NA,NA,S CONGRESS AVE,213,NA,NA,NA,NA,NA,,NA,NA,N/A,NA,NA,NA,NA,Y,N,N,4,9,Y,SUN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,1,90,131404162,1314041621
AUS_1314610621,1061,380,48,453,304,1,4.85E+11,1500US484530003041,Block Group 1,G5030,S,592215,0,30.3082262,-97.7144996,13146106,AUS_13146106,30.31119,-97.71339,2,1,3,16,3,33,1,1,4,11,1,1,N,4,NA,NA,4,97,97,,,0,0,1,0,0,1,0,N,N,N,N,N,N,N,2/12/2013,5:26 PM,227,22,N,N,NA,NA,19,NA,,1,900,E,51ST,ST,N,N,30,N,N,,Y,19,NA,,NA,5100,,BENNETT,,NA,NA,,,,NA,11,1,98,NA,1,1,8,5:26 PM,DISPATCHED,5:30 PM,2/12/2013,Y,74,NA,75,95,8,5,1,1,64,54,1,5,1,21,21,227,22,30.31119,-97.71339,,NA,NA,NA,E 51ST ST,924,NA,NA,NA,NA,NA,,NA,NA,BENNETT AVE,NA,NA,NA,NA,Y,N,N,3,9,Y,TUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,0,90,131461062,1314610621
AUS_1314612221,1098,133,48,453,205,3,4.85E+11,1500US484530002053,Block Group 3,G5030,S,282684,0,30.3219278,-97.737431,13146122,AUS_13146122,30.31984,-97.73919,2,1,3,16,1,41,2,1,4,11,1,3,N,4,NA,NA,4,97,97,,,1,0,0,0,0,1,0,N,N,N,N,N,N,N,2/13/2013,5:32 PM,227,22,N,Y,NA,NA,19,NA,,1,NA,W,49TH,ST,N,N,35,N,N,,Y,19,NA,,NA,,,BURNET,RD,NA,NA,,,,NA,11,1,4,NA,4,1,5,5:33 PM,DISPATCH,5:34 PM,2/13/2013,Y,74,NA,NA,125,8,5,1,1,64,54,1,5,1,21,21,227,22,30.31984,-97.73919,,NA,NA,NA,W 49TH ST,2100,NA,NA,NA,NA,NA,,NA,NA,BURNET RD,NA,NA,NA,NA,Y,N,N,1,9,Y,WED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,0,90,131461222,1314612221
AUS_1314612921,761,381,48,453,803,1,4.85E+11,1500US484530008031,Block Group 1,G5030,S,458061,0,30.2783512,-97.7130481,13146129,AUS_13146129,30.27731,-97.71659,2,1,3,16,1,20,1,2,4,11,1,5,N,4,NA,NA,4,97,97,,,1,0,0,0,0,1,0,N,N,N,N,N,N,N,2/12/2013,11:46 AM,227,22,N,N,NA,NA,19,NA,,1,1600,,CHESTNUT,AVE,N,N,0,N,N,,Y,19,NA,,NA,,E,16TH,ST,NA,NA,,,,NA,11,1,4,NA,3,1,8,11:46 AM,DISPATCH,11:52 AM,2/12/2013,Y,74,NA,NA,96,8,5,1,1,64,46,1,5,1,21,21,227,22,30.27731,-97.71659,,NA,NA,NA,CHESTNUT AVE,1601,NA,NA,NA,NA,NA,,NA,NA,E 16TH ST,NA,NA,NA,NA,Y,N,N,1,9,Y,TUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,0,90,131461292,1314612921
AUS_1314617821,1074,506,48,453,305,2,4.85E+11,1500US484530003052,Block Group 2,G5030,S,621511,0,30.3138589,-97.7287013,13146178,AUS_13146178,30.31239,-97.73078,2,1,3,16,2,43,1,1,4,11,1,1,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,2/15/2013,8:22 AM,227,22,N,N,NA,NA,19,NA,,1,NA,W,46TH,ST,N,N,30,N,N,,Y,19,NA,,NA,,,AVENUE A,,NA,NA,,,,NA,11,1,4,NA,1,1,8,8:23 AM,DISPATCHED,8:30 AM,2/15/2013,Y,74,NA,NA,139,8,5,1,3,64,54,1,5,1,21,21,227,22,30.31239,-97.73078,,NA,NA,NA,W 46TH ST,498,NA,NA,NA,NA,NA,,NA,NA,AVENUE A,NA,NA,NA,NA,Y,N,N,2,9,Y,FRI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,90,131461782,1314617821
AUS_1314622821,578,117,48,453,1911,1,4.85E+11,1500US484530019111,Block Group 1,G5030,S,1910326,73868,30.264103,-97.7744638,13146228,AUS_13146228,30.26601786,-97.76865404,2,1,3,16,2,25,1,2,4,11,1,97,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,2/18/2013,3:26 PM,227,22,N,N,NA,NA,19,NA,,1,2200,,BARKER SPRINGS,RD,N,N,35,N,N,,N,19,NA,,NA,1100,,WILLIAM BARTON,DR,NA,NA,,,,NA,11,1,2,NA,1,1,1,3:26 PM,DISPATCH,3:35 PM,2/18/2013,Y,74,42,93,112,8,5,2,3,64,54,1,5,1,21,21,227,22,30.26601786,-97.76865404,,NA,NA,NA,BARTON SPRINGS RD,NA,NA,NA,NA,NA,NA,,NA,NA,UNKNOWN,NA,NA,NA,NA,Y,N,N,2,9,Y,MON,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,90,131462282,1314622821
