CrashID,CrashID1,Latitude,Longitude,Unit_Nbr,Prsn_Nbr,Prsn_Type_ID,Prsn_Occpnt_Pos_ID,Prsn_Injry_Sev_ID,Prsn_Age,Prsn_Ethnicity_ID,Prsn_Gndr_ID,Prsn_Ejct_ID,Prsn_Rest_ID,Prsn_Airbag_ID,Prsn_Helmet_ID,Prsn_Sol_Fl,Prsn_Alc_Spec_Type_ID,Prsn_Alc_Rslt_ID,Prsn_Bac_Test_Rslt,Prsn_Drg_Spec_Type_ID,Prsn_Drg_Rslt_ID,Drvr_Drg_Cat_1_ID,Prsn_Death_Date,Prsn_Death_Time,Incap_Injry_Cnt.x,Nonincap_Injry_Cnt.x,Poss_Injry_Cnt.x,Non_Injry_Cnt.x,Unkn_Injry_Cnt.x,Tot_Injry_Cnt.x,Death_Cnt.x,Crash_Fatal_Fl,Cmv_Involv_Fl,Schl_Bus_Fl,Rr_Relat_Fl,Medical_Advisory_Fl,Amend_Supp_Fl,Active_School_Zone_Fl,Crash_Date,Crash_Time,Rpt_CRIS_Cnty_ID,Rpt_City_ID,Rpt_Outside_City_Limit_Fl,Thousand_Damage_Fl,Rpt_Latitude,Rpt_Longitude,Rpt_Rdwy_Sys_ID,Rpt_Hwy_Num,Rpt_Hwy_Sfx,Rpt_Road_Part_ID,Rpt_Block_Num,Rpt_Street_Pfx,Rpt_Street_Name,Rpt_Street_Sfx,Private_Dr_Fl,Toll_Road_Fl,Crash_Speed_Limit,Road_Constr_Zone_Fl,Road_Constr_Zone_Wrkr_Fl,Rpt_Street_Desc,At_Intrsct_Fl,Rpt_Sec_Rdwy_Sys_ID,Rpt_Sec_Hwy_Num,Rpt_Sec_Hwy_Sfx,Rpt_Sec_Road_Part_ID,Rpt_Sec_Block_Num,Rpt_Sec_Street_Pfx,Rpt_Sec_Street_Name,Rpt_Sec_Street_Sfx,Rpt_Ref_Mark_Offset_Amt,Rpt_Ref_Mark_Dist_Uom,Rpt_Ref_Mark_Dir,Rpt_Ref_Mark_Nbr,Rpt_Sec_Street_Desc,Rpt_CrossingNumber,Wthr_Cond_ID,Light_Cond_ID,Entr_Road_ID,Road_Type_ID,Road_Algn_ID,Surf_Cond_ID,Traffic_Cntl_ID,Investigat_Notify_Time,Investigat_Notify_Meth,Investigat_Arrv_Time,Report_Date,Investigat_Comp_Fl,Investigat_Agency_ID,Investigat_Area_ID,Investigat_District_ID,Investigat_Region_ID,Bridge_Detail_ID,Harm_Evnt_ID,Intrsct_Relat_ID,FHE_Collsn_ID,Obj_Struck_ID,Othr_Factr_ID,Road_Part_Adj_ID,Road_Cls_ID,Road_Relat_ID,Phys_Featr_1_ID,Phys_Featr_2_ID,Cnty_ID,City_ID,Latitude,Longitude,Hwy_Sys,Hwy_Nbr,Hwy_Sfx,Dfo,Street_Name,Street_Nbr,Control,Section,Milepoint,Ref_Mark_Nbr,Ref_Mark_Displ,Hwy_Sys_2,Hwy_Nbr_2,Hwy_Sfx_2,Street_Name_2,Street_Nbr_2,Control_2,Section_2,Milepoint_2,Txdot_Rptable_Fl,Onsys_Fl,Rural_Fl,Crash_Sev_ID,Pop_Group_ID,Located_Fl,Day_of_Week,Hwy_Dsgn_Lane_ID,Hwy_Dsgn_Hrt_ID,Hp_Shldr_Left,Hp_Shldr_Right,Hp_Median_Width,Base_Type_ID,Nbr_Of_Lane,Row_Width_Usual,Roadbed_Width,Surf_Width,Surf_Type_ID,Curb_Type_Left_ID,Curb_Type_Right_ID,Shldr_Type_Left_ID,Shldr_Width_Left,Shldr_Use_Left_ID,Shldr_Type_Right_ID,Shldr_Width_Right,Shldr_Use_Right_ID,Median_Type_ID,Median_Width,Rural_Urban_Type_ID,Func_Sys_ID,Adt_Curnt_Amt,Adt_Curnt_Year,Adt_Adj_Curnt_Amt,Pct_Single_Trk_Adt,Pct_Combo_Trk_Adt,Trk_Aadt_Pct,Curve_Type_ID,Curve_Lngth,Cd_Degr,Delta_Left_Right_ID,Dd_Degr,Feature_Crossed,Structure_Number,I_R_Min_Vert_Clear,Approach_Width,Bridge_Median_ID,Bridge_Loading_Type_ID,Bridge_Loading_In_1000_Lbs,Bridge_Srvc_Type_On_ID,Bridge_Srvc_Type_Under_ID,Culvert_Type_ID,Roadway_Width,Deck_Width,Bridge_Dir_Of_Traffic_ID,Bridge_Rte_Struct_Func_ID,Bridge_IR_Struct_Func_ID,CrossingNumber,RRCo,Poscrossing_ID,WDCode_ID,Standstop,Yield,Incap_Injry_Cnt.y,Nonincap_Injry_Cnt.y,Poss_Injry_Cnt.y,Non_Injry_Cnt.y,Unkn_Injry_Cnt.y,Tot_Injry_Cnt.y,Death_Cnt.y,MPO_ID,Unit_ID,Unit_Prsn_ID
12735650,AUS_12735650,30.28089331,-97.71429858,2,1,3,16,3,23,1,2,4,11,1,4,N,4,NA,NA,4,97,97,,,0,0,1,0,0,1,0,N,N,N,N,N,N,N,6/1/2012,8:27 AM,227,22,N,N,NA,NA,19,,,1,,,CEDAR,AVE,N,N,0,N,N,,Y,19,,,NA,,E,MLK,BLVD,NA,,,,,,11,1,4,NA,1,1,5,8:28 AM,DISPATCH,8:23 AM,6/1/2012,Y,74,NA,NA,96,8,5,1,3,64,54,1,5,1,21,21,227,22,30.28089331,-97.71429858,,,,NA,CEDAR AVE,1898,NA,NA,NA,NA,NA,,,,UNKNOWN,NA,NA,NA,NA,Y,N,N,3,9,Y,FRI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,0,1,1,0,1,0,90,127356502,1273565021
12735951,AUS_12735951,30.30385928,-97.7139862,1,1,3,16,2,21,1,2,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,6/3/2012,7:25 PM,227,22,N,N,NA,NA,1,35,,2,,N,SVRD SB,,N,N,0,N,N,,Y,19,,,NA,,E,46TH,ST,NA,,,,,,11,1,2,2,1,1,1,7:26 PM,DISPATCH,7:29 PM,6/3/2012,Y,74,22,120,14,8,5,1,2,64,46,2,1,1,21,21,227,22,30.30385928,-97.7139862,IH,35,,236.764,IH0035,NA,15,13,20.652,238,-0.377,,,,E 46TH ST,NA,NA,NA,NA,Y,Y,N,2,9,Y,SUN,5,0,4,10,32,2,8,300,124,96,4,0,0,2,8,5,2,20,5,2,24,4,11,187520,2012,187520,2.5,6.7,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,0,1,1,0,90,127359511,1273595111
12739942,AUS_12739942,30.28752,-97.70132,2,1,3,16,2,26,1,1,4,11,1,1,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,5/7/2012,9:57 AM,227,22,N,N,NA,NA,19,,,1,3400,,MANOR,RD,N,N,35,N,N,,Y,19,,,NA,2200,,ANCHOR,LN,NA,,,,,,11,1,3,NA,1,1,20,9:57 AM,DISPATCH,10:10 AM,5/7/2012,Y,74,NA,120,14,8,5,1,2,64,54,1,5,1,21,21,227,22,30.28752,-97.70132,,,,NA,MANOR RD,3397,NA,NA,NA,NA,NA,,,,ANCHOR LN,NA,NA,NA,NA,Y,N,N,2,9,Y,MON,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,0,1,1,0,90,127399422,1273994221
12749770,AUS_12749770,30.23630951,-97.72516707,2,1,3,16,3,27,3,1,4,11,1,5,N,4,NA,NA,4,97,97,,,0,0,1,0,0,1,0,N,N,N,N,N,N,N,6/11/2012,3:59 PM,227,22,N,N,30.23608,-97.72472,19,,,1,2410,E,RIVERSIDE,DR,N,N,35,N,N,,N,19,,,NA,,,WILLOW CREEK DR E RIVERSIDE DR INT,,NA,,,,,,11,1,0,NA,1,1,20,3:59 PM,DISPATCHED,4:56 PM,6/11/2012,Y,74,200,98,129,8,5,3,2,64,14,1,5,1,32,21,227,22,30.23630951,-97.72516707,,,,NA,E RIVERSIDE DR,NA,NA,NA,NA,NA,NA,,,,N/A,NA,NA,NA,NA,Y,N,N,3,9,Y,MON,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,0,1,2,0,1,0,90,127497702,1274977021
12750023,AUS_12750023,30.26966,-97.74486,2,1,3,16,5,26,1,1,4,11,1,4,N,4,NA,NA,4,97,97,,,0,0,0,1,0,0,0,N,N,N,N,N,N,N,6/6/2012,2:05 PM,227,22,N,N,NA,NA,19,,,1,,W,7TH,ST,N,N,30,N,N,,Y,19,,,NA,,,LAVACA,ST,NA,,,,,,11,1,98,NA,2,1,5,2:06 PM,DISPATCHED,2:07 PM,6/6/2012,Y,74,1,115,144,8,5,1,1,64,54,1,5,1,21,21,227,22,30.26966,-97.74486,,,,NA,W 7TH ST,300,NA,NA,NA,NA,NA,,,,LAVACA ST,NA,NA,NA,NA,N,N,N,5,9,Y,WED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,0,0,2,0,0,0,90,127500232,1275002321
12750028,AUS_12750028,30.29004506,-97.76540794,2,1,3,16,2,43,1,1,4,11,1,2,N,5,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,6/6/2012,5:29 PM,227,22,N,N,NA,NA,19,,,1,2105,,WOODMONT,AVE,N,N,25,N,N,,N,19,,,NA,,,SHARON,LN,NA,,,,,,11,1,0,NA,1,1,1,5:29 PM,DISPATCH,5:35 PM,6/6/2012,Y,74,NA,120,14,8,5,3,4,64,14,1,5,1,1,21,227,22,30.29004506,-97.76540794,,,,NA,WOODMONT AVE,2243,NA,NA,NA,NA,NA,,,,N/A,NA,NA,NA,NA,Y,N,N,2,9,Y,WED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,1,0,1,0,90,127500282,1275002821
12750665,AUS_12750665,30.32197387,-97.72564434,2,1,3,16,2,32,1,1,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,6/7/2012,6:25 PM,227,22,N,N,NA,NA,19,,,1,5400,,GUADALUPE,ST,N,N,35,N,N,,N,19,,,1,600,,NELRAY,BLVD,NA,,,,,,12,1,0,NA,1,1,1,6:43 PM,DISPATCHED,6:46 PM,6/7/2012,Y,74,NA,NA,NA,8,5,3,3,64,14,1,5,1,1,21,227,22,30.32197387,-97.72564434,,,,NA,GUADALUPE ST,5437,NA,NA,NA,NA,NA,,,,N/A,NA,NA,NA,NA,Y,N,N,2,9,Y,THU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,0,1,1,0,90,127506652,1275066521
12750666,AUS_12750666,30.3092,-97.69552,2,1,3,16,2,18,3,1,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,6/7/2012,3:10 PM,227,22,N,N,NA,NA,19,,,1,5500,,BERKMAN,DR,N,N,35,N,N,,Y,19,,,1,1500,,CLOVERLEAF,DR,NA,,,,,,12,1,4,NA,1,1,20,3:10 PM,DISPATCHED,3:12 PM,6/7/2012,Y,74,NA,NA,NA,8,5,1,1,64,54,1,5,1,21,21,227,22,30.3092,-97.69552,,,,NA,BERKMAN DR,5599,NA,NA,NA,NA,NA,,,,CLOVERLEAF DR,NA,NA,NA,NA,Y,N,N,2,9,Y,THU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,1,0,1,0,90,127506662,1275066621
12751238,AUS_12751238,30.2581,-97.74793,1,1,3,16,2,25,1,1,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,5/18/2012,4:18 PM,227,22,N,N,NA,NA,19,,,1,400,,HAYWOOD,AVE,N,N,30,N,N,,Y,19,,,NA,200,W,RIVERSIDE,DR,NA,,,,,,11,1,0,NA,1,1,8,4:18 PM,DISPATCHED,4:31 PM,5/18/2012,Y,74,12,105,112,8,5,2,2,64,54,1,5,1,21,21,227,22,30.2581,-97.74793,,,,NA,HAYWOOD AVE,401,NA,NA,NA,NA,NA,,,,W RIVERSIDE DR,NA,NA,NA,NA,Y,N,N,2,9,Y,FRI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,6,0,1,0,90,127512381,1275123811
12759309,AUS_12759309,30.36734,-97.70629,2,1,3,16,2,11,1,1,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,6/18/2012,5:33 PM,227,22,N,N,NA,NA,19,,,1,,W,RANDBERG,LN,N,N,45,N,N,,Y,19,,,NA,,,PARKFIELD,DR,NA,,,,,,11,1,4,NA,1,1,5,5:33 PM,DISPATCHED TO SCENE,5:45 PM,6/18/2012,Y,74,22,114,143,8,5,2,1,64,54,1,5,1,21,21,227,22,30.36734,-97.70629,,,,NA,W RUNDBERG LN,NA,NA,NA,NA,NA,NA,,,,PARKFIELD DR,NA,NA,NA,NA,Y,N,N,2,9,Y,MON,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,1,0,1,0,90,127593092,1275930921
12760931,AUS_12760931,30.26029,-97.74964,2,1,3,16,2,24,0,1,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,6/15/2012,10:23 PM,227,22,N,Y,NA,NA,19,,,1,300,S,1ST,ST,N,N,35,N,N,,Y,19,,,1,600,W,RIVERSIDE,DR,NA,,,,,,11,4,4,NA,1,1,5,10:23 PM,ARRIVED ON SCENE,10:23 PM,6/15/2012,Y,74,NA,105,112,8,5,1,3,64,54,1,5,1,21,21,227,22,30.26029,-97.74964,,,,NA,S 1ST ST,NA,NA,NA,NA,NA,NA,,,,W RIVERSIDE DR,NA,NA,NA,NA,Y,N,N,2,9,Y,FRI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,1,0,1,0,90,127609312,1276093121
12762863,AUS_12762863,30.33399,-97.72128,2,1,3,16,2,48,3,1,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,6/15/2012,5:05 PM,227,22,N,N,NA,NA,19,,,1,,N,LAMAR,BLVD,N,N,0,N,N,,Y,19,,,NA,,,BRENTWOOD,ST,NA,,,,,,11,1,4,NA,1,1,5,5:05 PM,DISPATCH,5:10 PM,6/15/2012,Y,74,NA,140,178,8,5,2,1,64,54,1,5,1,21,21,227,22,30.33399,-97.72128,,,,NA,N LAMAR BLVD,6601,NA,NA,NA,NA,NA,,,,BRENTWOOD ST,NA,NA,NA,NA,Y,N,N,2,9,Y,FRI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,1,0,1,0,90,127628632,1276286321
12762865,AUS_12762865,30.28033329,-97.75903065,2,1,3,16,5,NA,1,1,4,11,2,2,N,4,NA,NA,4,97,97,,,0,0,0,1,0,0,0,N,N,N,N,N,N,N,6/15/2012,8:27 AM,227,22,N,N,NA,NA,19,,,1,1110,,WEST LYNN,ST,N,N,0,N,N,,N,19,,,NA,,W,12TH,ST,NA,,,,,,12,1,0,NA,1,1,1,8:27 AM,DISPATCHED,8:30 AM,6/15/2012,Y,74,NA,41,21,8,5,3,2,64,13,1,5,1,32,21,227,22,30.28033329,-97.75903065,,,,NA,W LYNN ST,1204,NA,NA,NA,NA,NA,,,,N/A,NA,NA,NA,NA,N,N,N,5,9,Y,FRI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,0,0,2,0,0,0,90,127628652,1276286521
12766997,AUS_12766997,30.41024,-97.75132999,2,1,3,16,2,43,1,1,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,5/29/2012,7:00 PM,227,22,N,N,NA,NA,19,,,1,11250,,TAYLOR DRAPER,LN,N,N,40,N,N,,N,19,,,NA,,,JOLLYVILLE,RD,NA,,,,,,11,1,2,NA,2,1,1,7:00 PM,ASSIGNED,7:20 PM,5/29/2012,Y,74,22,46,64,8,5,4,3,64,54,1,5,1,21,21,227,22,30.41024,-97.75132999,,,,NA,TAYLOR DRAPER LN,11250,NA,NA,NA,NA,NA,,,,N/A,NA,NA,NA,NA,Y,N,N,2,9,Y,TUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,1,0,1,0,90,127669972,1276699721
12768609,AUS_12768609,30.27296948,-97.74482486,2,1,3,16,2,21,1,1,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,6/22/2012,9:06 AM,227,22,N,N,NA,NA,19,,,1,1000,,GUADALUPE,ST,N,N,0,N,N,,N,19,,,NA,,,10TH,ST,NA,,,,,,11,1,0,NA,1,1,20,9:06 AM,DISPATCH,9:12 AM,6/22/2012,Y,74,NA,115,144,8,5,3,3,64,13,1,5,1,1,21,227,22,30.27296948,-97.74482486,,,,NA,GUADALUPE ST,1023,NA,NA,NA,NA,NA,,,,N/A,NA,NA,NA,NA,Y,N,N,2,9,Y,FRI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,1,0,1,0,90,127686092,1276860921
12768657,AUS_12768657,30.27509,-97.74521,2,1,3,16,2,40,1,1,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,6/25/2012,9:01 AM,227,22,N,N,NA,NA,19,,,1,500,W,12TH,ST,N,N,30,N,N,,Y,19,,,NA,1200,,SAN ANTONIO,ST,NA,,,,,,12,1,4,NA,2,1,8,9:01 AM,DISPATCH,9:04 AM,6/25/2012,Y,74,NA,NA,187,8,5,1,3,64,54,1,5,1,21,21,227,22,30.27509,-97.74521,,,,NA,W 12TH ST,NA,NA,NA,NA,NA,NA,,,,SAN ANTONIO ST,NA,NA,NA,NA,Y,N,N,2,9,Y,MON,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,1,0,1,0,90,127686572,1276865721
12768716,AUS_12768716,30.26717,-97.74699,1,1,3,16,2,24,1,2,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,6/23/2012,3:08 PM,227,22,N,N,NA,NA,19,,,1,,,GUADALUPE,ST,N,N,35,N,N,,Y,19,,,NA,,W,4TH,ST,NA,,,,,,11,1,98,NA,2,1,5,3:09 PM,DISPATCHED,3:18 PM,6/23/2012,Y,74,1,115,144,8,5,1,1,64,54,1,5,1,21,21,227,22,30.26717,-97.74699,,,,NA,GUADALUPE ST,399,NA,NA,NA,NA,NA,,,,W 4TH ST,NA,NA,NA,NA,Y,N,N,2,9,Y,SAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,4,0,1,0,90,127687161,1276871611
12769098,AUS_12769098,30.1903938,-97.77057047,1,1,3,16,3,30,2,1,4,11,1,4,N,4,NA,NA,4,97,97,,,0,0,1,0,0,1,0,N,N,N,N,N,N,N,6/16/2012,5:39 AM,227,22,N,Y,NA,NA,1,35,,2,6500,S,SVRD NB,,N,N,0,N,N,,N,19,,,NA,1600,E,WILLIAM CANNON,,NA,,,,,,11,4,4,2,1,1,5,5:39 AM,DISPATCHED,5:41 AM,6/16/2012,Y,74,NA,169,130,8,5,4,1,64,54,1,1,1,21,21,227,22,30.1903938,-97.77057047,IH,35,,228.068,IH0035,NA,15,13,11.882,229,-0.16,,,,N/A,NA,NA,NA,NA,Y,Y,N,3,9,Y,SAT,5,0,3,10,36,2,6,300,98,72,4,0,0,2,6,5,2,20,5,NA,30,4,11,159520,2012,159520,2.5,7.9,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,0,1,1,0,1,0,90,127690981,1276909811
12769198,AUS_12769198,30.30362,-97.716,2,1,3,16,3,NA,1,2,4,11,1,2,N,4,NA,NA,4,97,97,,,0,0,1,0,0,1,0,N,N,N,N,N,N,N,6/21/2012,7:19 AM,227,22,N,Y,NA,NA,19,,,1,4511,,AIRPORT,BLVD,N,N,0,N,N,,Y,19,,,NA,1000,E,45TH,ST,NA,,,,,,11,1,2,NA,1,1,5,7:19 AM,DISPATCHED,7:20 AM,6/21/2012,Y,74,NA,151,21,8,5,2,3,64,54,1,5,1,21,21,227,22,30.30362,-97.716,,,,NA,AIRPORT BLVD,4509,NA,NA,NA,NA,NA,,,,E 45TH ST,NA,NA,NA,NA,Y,N,N,3,9,Y,THU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,0,1,1,0,1,0,90,127691982,1276919821
12783952,AUS_12783952,30.22965,-97.76026,2,1,3,16,1,52,1,1,4,11,1,1,N,4,NA,NA,4,97,97,,,1,0,0,0,0,1,0,N,N,N,N,N,N,N,7/2/2012,7:26 AM,227,22,N,N,NA,NA,19,,,1,,S,CONGRESS,AVE,N,N,35,N,N,,Y,19,,,NA,,,WOODWARD,ST,NA,,,,,,12,1,4,NA,2,1,5,7:26 AM,OBSERVED,7:26 AM,7/2/2012,Y,74,NA,NA,NA,8,5,1,3,64,54,1,5,1,21,21,227,22,30.22965,-97.76026,,,,NA,S CONGRESS AVE,3401,NA,NA,NA,NA,NA,,,,WOODWARD ST,NA,NA,NA,NA,Y,N,N,1,9,Y,MON,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,1,0,0,1,0,1,0,90,127839522,1278395221
12784055,AUS_12784055,30.22281665,-97.76400601,2,1,3,16,2,21,1,1,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,7/3/2012,4:41 PM,227,22,N,N,NA,NA,19,,,1,4100,S,CONGRESS,AVE,N,N,40,N,N,,N,19,,,NA,100,W,BEN WHITE SVRD,BLVD,NA,,,,,,11,1,0,NA,1,1,1,4:41 PM,DISPATCHED,4:50 PM,7/3/2012,Y,74,NA,105,112,8,5,3,2,64,14,1,5,1,32,21,227,22,30.22281665,-97.76400601,,,,NA,S CONGRESS AVE,NA,NA,NA,NA,NA,NA,,,,N/A,NA,NA,NA,NA,Y,N,N,2,9,Y,TUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,1,0,1,0,90,127840552,1278405521
